order_id,customer_id,order_date,status,region_code
O001908,C00230,2025-04-14 12:14:15,SHIPPED,South
O001909,C00451,2026-06-18 22:26:42,PLACED,East
O001910,C00250,2026-05-12 17:19:14,CANCELLED,West
O001911,C00425,2024-08-22 04:20:20,SHIPPED,West
O001912,C00191,2025-01-06 22:02:00,RETURNED,West
O001913,C00765,2024-08-04 06:40:12,DELIVERED,East
O001914,C00442,2026-01-06 18:10:12,SHIPPED,East
O001915,C00554,2025-05-26 11:20:08,SHIPPED,East
O001916,C00881,2025-04-07 09:06:23,RETURNED,South
O001917,C00099,2025-10-12 02:12:54,RETURNED,West
O001918,C00549,2024-07-29 11:08:23,RETURNED,South
O001919,C00738,2024-11-12 02:20:02,RETURNED,South
O001920,C00477,2024-09-24 14:07:54,CANCELLED,West
O001921,C00510,2025-06-01 07:15:28,SHIPPED,North
O001922,C00574,2024-10-13 06:09:39,DELIVERED,West
O001923,C00889,2025-10-16 13:11:15,DELIVERED,North
O001924,C00978,2025-08-18 10:24:16,PLACED,West
O001925,C00442,2024-11-27 21:54:14,CANCELLED,South
O001926,C00678,2025-07-01 16:27:11,DELIVERED,East
O001927,C00239,2025-11-15 19:55:33,CANCELLED,South
O001928,C00785,2024-12-19 15:58:04,DELIVERED,North
O001929,C00995,2026-01-01 01:45:24,DELIVERED,North
O001930,C00794,2025-05-21 00:27:18,RETURNED,West
O001931,C00748,2025-07-29 00:35:43,RETURNED,South
O001932,C00856,2026-02-05 00:38:44,CANCELLED,North
O001933,C00340,2024-09-08 18:42:08,RETURNED,West
O001934,C00825,2024-07-25 15:41:18,SHIPPED,East
O001935,C00188,2026-06-09 01:59:26,CANCELLED,East
O001936,C00512,2024-09-16 05:18:36,SHIPPED,South
O001937,C00360,2024-08-01 05:24:15,DELIVERED,West
O001938,C00770,2024-10-18 14:56:48,RETURNED,North
O001939,C00571,2024-07-11 18:28:15,SHIPPED,North
O001940,C00987,24-01-2026 14:49:43,DELIVERED,West
O001941,,2025-08-27 01:44:47,RETURNED,East
O001942,C00880,2026-03-31 10:30:53,RETURNED,West
O001943,C00187,2025-03-13 19:51:28,PLACED,South
O001944,C00615,2025-11-18 09:29:59,CANCELLED,South
O001945,C00520,2026-06-07 13:22:19,PLACED,North
O001946,C00958,2025-12-21 22:35:16,PLACED,East
O001947,C00958,2025-07-28 18:01:19,SHIPPED,South
O001948,C00922,2024-11-23 20:03:34,SHIPPED,East
O001949,C00961,2024-12-06 12:01:08,CANCELLED,West
O001950,C00967,2026-03-04 11:19:53,DELIVERED,South
O001951,C00375,2025-07-08 19:20:15,CANCELLED,South
O001952,C00814,2025-03-25 08:23:53,CANCELLED,North
O001953,C00869,2026-04-26 04:45:24,DELIVERED,West
O001954,C00776,2026-03-23 08:26:55,DELIVERED,South
O001955,C00459,2026-02-13 11:51:54,CANCELLED,West
O001956,C00446,2025-05-24 12:52:13,CANCELLED,North
O001957,C00330,2025-10-07 20:07:22,DELIVERED,West
O001958,C00806,2026-04-07 08:48:51,PLACED,North
O001959,C00193,2025-08-27 16:46:40,RETURNED,South
O001960,C00657,2024-10-08 20:32:47,PLACED,North
O001961,C00990,2025-07-20 18:47:40,RETURNED,North
O001962,C00844,2024-09-19 15:49:45,RETURNED,South
O001963,C00521,2025-07-07 05:51:16,SHIPPED,North
O001964,C00469,2024-08-14 13:10:33,DELIVERED,North
O001965,C00732,2025-08-06 19:07:26,RETURNED,North
O001966,C00047,2024-07-24 09:52:29,PLACED,East
O001967,C00005,2026-02-27 21:47:44,DELIVERED,South
O001968,C00400,2025-02-04 16:59:48,CANCELLED,North
O001969,C00160,2026-03-04 21:22:22,DELIVERED,West
O001970,C00697,2025-04-19 03:26:21,DELIVERED,South
O001971,C00963,2025-03-26 09:17:34,DELIVERED,West
O001972,,2026-04-06 05:54:52,CANCELLED,East
O001973,C00863,2024-10-31 06:14:58,CANCELLED,East
O001974,,2025-02-03 08:57:29,PLACED,West
O001975,C00132,2025-08-02 07:55:57,PLACED,North
O001976,C00163,2024-12-31 06:45:06,SHIPPED,East
O001977,C00172,2025-07-21 03:47:10,CANCELLED,East
O001978,C00550,2025-09-27 10:45:57,DELIVERED,North
O001979,C00780,2025-02-21 00:42:02,SHIPPED,North
O001980,C00569,2025-10-02 20:27:23,RETURNED,North
O001981,C00481,2025-08-10 17:51:26,PLACED,West
O001982,C00189,2026-04-20 09:25:38,PLACED,South
O001983,C00447,2025-09-06 15:33:31,SHIPPED,West
O001984,C00612,2026-05-23 08:25:23,RETURNED,South
O001985,C00787,2026-06-27 10:03:34,RETURNED,North
O001986,C00972,2025-10-28 02:49:14,DELIVERED,South
O001987,C00359,2024-07-31 12:29:44,PLACED,West
O001988,C00390,2025-05-11 18:33:11,PLACED,South
O001989,C00189,2024-12-01 09:56:16,CANCELLED,North
O001990,C00893,2026-04-17 15:09:07,RETURNED,East
O001991,C00571,2024-08-20 07:54:08,DELIVERED,North
O001992,C00115,2024-12-04 03:11:28,RETURNED,North
O001993,C00634,2026-02-24 13:45:24,DELIVERED,East
O001994,C00040,2025-03-05 17:13:14,SHIPPED,North
O001995,,2026-01-12 04:04:32,CANCELLED,North
O001996,C00878,2026-05-05 09:01:08,RETURNED,North
O001997,C00021,2024-08-22 11:23:03,RETURNED,West
O001998,C00290,2025-07-03 11:26:31,SHIPPED,West
O001999,C00628,2026-02-16 11:09:05,CANCELLED,West
O002000,C00942,2025-08-23 19:55:37,DELIVERED,South
